InwardID,ProductID,SKU,GodownID,Quantity,InwardDate,InwardType
2932,57,MB-SK358,1,3887,2024-06-26,China Import
2933,58,MB-SK359,1,2251,2024-06-26,China Import
2934,59,MB-SK360,1,2610,2024-06-26,China Import
2935,60,MB-SK361,1,1843,2024-06-26,China Import
2936,61,MB-SK362,1,855,2024-06-26,China Import
2937,62,MB-SK363,1,2141,2024-06-26,China Import
2938,63,MB-SK364,1,3241,2024-06-26,China Import
2939,64,MB-SK365,1,890,2024-06-26,China Import
2940,65,MB-SK366,1,1256,2024-06-26,China Import
2941,66,MB-SK367,1,1075,2024-06-26,China Import
2942,67,MB-SK368,1,2455,2024-06-26,China Import
2943,68,MB-SK369,1,1825,2024-06-26,China Import
2944,69,MB-SK370,1,1516,2024-06-26,China Import
2945,70,MB-SK371,1,527,2024-06-26,China Import
2946,71,MB-SK372,1,1568,2024-06-26,China Import
2947,72,MB-SK373,1,2071,2024-06-26,China Import
2948,73,MB-SK374,1,1464,2024-06-26,China Import
2949,74,MB-SK375,1,2329,2024-06-26,China Import
2950,75,MB-SK376,1,3587,2024-06-26,China Import
2951,76,MB-SK377,1,1593,2024-06-26,China Import
2952,77,MB-SK378,1,1850,2024-06-26,China Import
2953,78,MB-SK379,1,1736,2024-06-26,China Import
2954,79,MB-SK380,1,2885,2024-06-26,China Import
2955,80,MB-SK381,1,3460,2024-06-26,China Import
2956,81,MB-SK382,1,2846,2024-06-26,China Import
2957,82,MB-SK383,1,546,2024-06-26,China Import
2958,83,MB-SK384,1,1571,2024-06-26,China Import
2959,84,MB-SK385,1,3177,2024-06-26,China Import
2960,85,MB-SK386,1,1972,2024-06-26,China Import
2961,86,MB-SK387,1,3337,2024-06-26,China Import
2962,87,MB-SK388,1,1467,2024-06-26,China Import
2963,88,MB-SK389,1,754,2024-06-26,China Import
2964,89,MB-SK390,1,3235,2024-06-26,China Import
2965,90,MB-SK391,1,984,2024-06-26,China Import
2966,91,MB-SK392,1,2406,2024-06-26,China Import
2967,92,MB-SK393,1,1756,2024-06-26,China Import
2968,93,MB-SK394,1,1154,2024-06-26,China Import
2969,94,MB-SK395,1,2160,2024-06-26,China Import
2970,95,MB-SK396,1,3310,2024-06-26,China Import
2971,96,MB-SK397,1,2558,2024-06-26,China Import
2972,97,MB-SK398,1,3381,2024-06-26,China Import
2973,98,MB-SK399,1,3653,2024-06-26,China Import
2974,99,MB-SK400,1,1773,2024-06-26,China Import
2975,100,MB-SK401,1,3327,2024-06-26,China Import
2976,101,MB-SK402,1,980,2024-06-26,China Import
2977,102,MB-SK403,1,3116,2024-06-26,China Import
2978,103,MB-SK404,1,1708,2024-06-26,China Import
2979,104,MB-SK405,1,2005,2024-06-26,China Import
2980,105,MB-SK406,1,3017,2024-06-26,China Import
2981,106,MB-SK407,1,1404,2024-06-26,China Import
2982,107,MB-SK408,1,1397,2024-06-26,China Import
2983,108,MB-SK409,1,1047,2024-06-26,China Import
2984,109,MB-SK410,1,2458,2024-06-26,China Import
2985,110,MB-SK411,1,1127,2024-06-26,China Import
2986,111,MB-SK412,1,10454,2024-06-26,China Import
2987,112,MB-SK413,1,9121,2024-06-26,China Import
2988,113,MB-SK414,1,9813,2024-06-26,China Import
2989,114,MB-SK415,1,11998,2024-06-26,China Import
2990,115,MB-SK416,1,10714,2024-06-26,China Import
2991,116,MB-SK417,1,11806,2024-06-26,China Import
2992,117,MB-SK418,1,6578,2024-06-26,China Import
2993,118,MB-SK419,1,3620,2024-06-26,China Import
2994,119,MB-SK420,1,1513,2024-06-26,China Import
2995,120,MB-SK421,1,3286,2024-06-26,China Import
2996,121,MB-SK422,1,3591,2024-06-26,China Import
2997,122,MB-SK423,1,2940,2024-06-26,China Import
2998,123,MB-SK424,1,3725,2024-06-26,China Import
2999,124,MB-SK425,1,835,2024-06-26,China Import
3000,125,MB-SK426,1,2652,2024-06-26,China Import
3001,1,MB-SK302,1,6326,2024-09-08,China Import
3002,2,MB-SK303,1,7765,2024-09-08,China Import
3003,3,MB-SK304,1,4963,2024-09-08,China Import
3004,4,MB-SK305,1,2639,2024-09-08,China Import
3005,5,MB-SK306,1,6621,2024-09-08,China Import
3006,6,MB-SK307,1,2919,2024-09-08,China Import
3007,7,MB-SK308,1,2505,2024-09-08,China Import
3008,8,MB-SK309,1,6486,2024-09-08,China Import
3009,9,MB-SK310,1,6140,2024-09-08,China Import
3010,10,MB-SK311,1,3656,2024-09-08,China Import
3011,11,MB-SK312,1,6691,2024-09-08,China Import
3012,12,MB-SK313,1,6396,2024-09-08,China Import
3013,13,MB-SK314,1,3227,2024-09-08,China Import
3014,14,MB-SK315,1,3347,2024-09-08,China Import
3015,15,MB-SK316,1,4687,2024-09-08,China Import
3016,16,MB-SK317,1,6262,2024-09-08,China Import
3017,17,MB-SK318,1,5619,2024-09-08,China Import
3018,18,MB-SK319,1,2952,2024-09-08,China Import
3019,19,MB-SK320,1,7572,2024-09-08,China Import
3020,20,MB-SK321,1,3682,2024-09-08,China Import
3021,21,MB-SK322,1,7872,2024-09-08,China Import
3022,22,MB-SK323,1,6777,2024-09-08,China Import
3023,23,MB-SK324,1,6004,2024-09-08,China Import
3024,24,MB-SK325,1,2744,2024-09-08,China Import
3025,25,MB-SK326,1,6180,2024-09-08,China Import
3026,26,MB-SK327,1,5649,2024-09-08,China Import
3027,27,MB-SK328,1,2455,2024-09-08,China Import
3028,28,MB-SK329,1,5714,2024-09-08,China Import
3029,29,MB-SK330,1,3080,2024-09-08,China Import
3030,30,MB-SK331,1,6204,2024-09-08,China Import
3031,31,MB-SK332,1,5403,2024-09-08,China Import
3032,32,MB-SK333,1,5742,2024-09-08,China Import
3033,33,MB-SK334,1,2809,2024-09-08,China Import
3034,34,MB-SK335,1,736,2024-09-08,China Import
3035,35,MB-SK336,1,2788,2024-09-08,China Import
3036,36,MB-SK337,1,2393,2024-09-08,China Import
3037,37,MB-SK338,1,3255,2024-09-08,China Import
3038,38,MB-SK339,1,3805,2024-09-08,China Import
3039,39,MB-SK340,1,1762,2024-09-08,China Import
3040,40,MB-SK341,1,3462,2024-09-08,China Import
3041,41,MB-SK342,1,589,2024-09-08,China Import
3042,42,MB-SK343,1,2121,2024-09-08,China Import
3043,43,MB-SK344,1,1542,2024-09-08,China Import
3044,44,MB-SK345,1,3844,2024-09-08,China Import
3045,45,MB-SK346,1,512,2024-09-08,China Import
3046,46,MB-SK347,1,3554,2024-09-08,China Import
3047,47,MB-SK348,1,1392,2024-09-08,China Import
3048,48,MB-SK349,1,2868,2024-09-08,China Import
3049,49,MB-SK350,1,799,2024-09-08,China Import
3050,50,MB-SK351,1,685,2024-09-08,China Import
3051,51,MB-SK352,1,2235,2024-09-08,China Import
3052,52,MB-SK353,1,1911,2024-09-08,China Import
3053,53,MB-SK354,1,3368,2024-09-08,China Import
3054,54,MB-SK355,1,761,2024-09-08,China Import
3055,55,MB-SK356,1,2716,2024-09-08,China Import
3056,56,MB-SK357,1,746,2024-09-08,China Import
3057,57,MB-SK358,1,782,2024-09-08,China Import
3058,58,MB-SK359,1,2433,2024-09-08,China Import
3059,59,MB-SK360,1,629,2024-09-08,China Import
3060,60,MB-SK361,1,1675,2024-09-08,China Import
3061,61,MB-SK362,1,2174,2024-09-08,China Import
3062,62,MB-SK363,1,1237,2024-09-08,China Import
3063,63,MB-SK364,1,3649,2024-09-08,China Import
3064,64,MB-SK365,1,1054,2024-09-08,China Import
3065,65,MB-SK366,1,3636,2024-09-08,China Import
3066,66,MB-SK367,1,3127,2024-09-08,China Import
3067,67,MB-SK368,1,3487,2024-09-08,China Import
3068,68,MB-SK369,1,3145,2024-09-08,China Import
3069,69,MB-SK370,1,2221,2024-09-08,China Import
3070,70,MB-SK371,1,2033,2024-09-08,China Import
3071,71,MB-SK372,1,2066,2024-09-08,China Import
3072,72,MB-SK373,1,2337,2024-09-08,China Import
3073,73,MB-SK374,1,2046,2024-09-08,China Import
3074,74,MB-SK375,1,2038,2024-09-08,China Import
3075,75,MB-SK376,1,828,2024-09-08,China Import
3076,76,MB-SK377,1,3296,2024-09-08,China Import
3077,77,MB-SK378,1,3210,2024-09-08,China Import
3078,78,MB-SK379,1,2708,2024-09-08,China Import
3079,79,MB-SK380,1,1044,2024-09-08,China Import
3080,80,MB-SK381,1,3176,2024-09-08,China Import
3081,81,MB-SK382,1,1924,2024-09-08,China Import
3082,82,MB-SK383,1,985,2024-09-08,China Import
3083,83,MB-SK384,1,1231,2024-09-08,China Import
3084,84,MB-SK385,1,2700,2024-09-08,China Import
3085,85,MB-SK386,1,2109,2024-09-08,China Import
3086,86,MB-SK387,1,2666,2024-09-08,China Import
3087,87,MB-SK388,1,1021,2024-09-08,China Import
3088,88,MB-SK389,1,3481,2024-09-08,China Import
3089,89,MB-SK390,1,1412,2024-09-08,China Import
3090,90,MB-SK391,1,3919,2024-09-08,China Import
3091,91,MB-SK392,1,514,2024-09-08,China Import
3092,92,MB-SK393,1,3597,2024-09-08,China Import
3093,93,MB-SK394,1,593,2024-09-08,China Import
3094,94,MB-SK395,1,1722,2024-09-08,China Import
3095,95,MB-SK396,1,2396,2024-09-08,China Import
3096,96,MB-SK397,1,3258,2024-09-08,China Import
3097,97,MB-SK398,1,3445,2024-09-08,China Import
3098,98,MB-SK399,1,2730,2024-09-08,China Import
3099,99,MB-SK400,1,2237,2024-09-08,China Import
3100,100,MB-SK401,1,2678,2024-09-08,China Import
3101,101,MB-SK402,1,2053,2024-09-08,China Import
3102,102,MB-SK403,1,3872,2024-09-08,China Import
3103,103,MB-SK404,1,1440,2024-09-08,China Import
3104,104,MB-SK405,1,1513,2024-09-08,China Import
3105,105,MB-SK406,1,2386,2024-09-08,China Import
3106,106,MB-SK407,1,1917,2024-09-08,China Import
3107,107,MB-SK408,1,1135,2024-09-08,China Import
3108,108,MB-SK409,1,1629,2024-09-08,China Import
3109,109,MB-SK410,1,1272,2024-09-08,China Import
3110,110,MB-SK411,1,3469,2024-09-08,China Import
3111,111,MB-SK412,1,4848,2024-09-08,China Import
3112,112,MB-SK413,1,3527,2024-09-08,China Import
3113,113,MB-SK414,1,9868,2024-09-08,China Import
3114,114,MB-SK415,1,3256,2024-09-08,China Import
3115,115,MB-SK416,1,6943,2024-09-08,China Import
3116,116,MB-SK417,1,6376,2024-09-08,China Import
3117,117,MB-SK418,1,4102,2024-09-08,China Import
3118,118,MB-SK419,1,913,2024-09-08,China Import
3119,119,MB-SK420,1,2932,2024-09-08,China Import
3120,120,MB-SK421,1,637,2024-09-08,China Import
3121,121,MB-SK422,1,2328,2024-09-08,China Import
3122,122,MB-SK423,1,2948,2024-09-08,China Import
3123,123,MB-SK424,1,3252,2024-09-08,China Import
3124,124,MB-SK425,1,3380,2024-09-08,China Import
3125,125,MB-SK426,1,699,2024-09-08,China Import
3126,1,MB-SK302,1,2362,2024-11-14,China Import
3127,2,MB-SK303,1,5295,2024-11-14,China Import
3128,3,MB-SK304,1,5595,2024-11-14,China Import
3129,4,MB-SK305,1,3919,2024-11-14,China Import
3130,5,MB-SK306,1,6421,2024-11-14,China Import
3131,6,MB-SK307,1,3779,2024-11-14,China Import
3132,7,MB-SK308,1,2462,2024-11-14,China Import
3133,8,MB-SK309,1,3147,2024-11-14,China Import
3134,9,MB-SK310,1,6127,2024-11-14,China Import
3135,10,MB-SK311,1,4369,2024-11-14,China Import
3136,11,MB-SK312,1,3918,2024-11-14,China Import
3137,12,MB-SK313,1,7992,2024-11-14,China Import
3138,13,MB-SK314,1,6719,2024-11-14,China Import
3139,14,MB-SK315,1,4612,2024-11-14,China Import
3140,15,MB-SK316,1,6730,2024-11-14,China Import
3141,16,MB-SK317,1,6898,2024-11-14,China Import
3142,17,MB-SK318,1,7509,2024-11-14,China Import
3143,18,MB-SK319,1,4626,2024-11-14,China Import
3144,19,MB-SK320,1,3940,2024-11-14,China Import
3145,20,MB-SK321,1,4472,2024-11-14,China Import
3146,21,MB-SK322,1,3173,2024-11-14,China Import
3147,22,MB-SK323,1,7408,2024-11-14,China Import
3148,23,MB-SK324,1,6270,2024-11-14,China Import
3149,24,MB-SK325,1,3810,2024-11-14,China Import
3150,25,MB-SK326,1,5387,2024-11-14,China Import
3151,26,MB-SK327,1,4461,2024-11-14,China Import
3152,27,MB-SK328,1,4254,2024-11-14,China Import
3153,28,MB-SK329,1,2499,2024-11-14,China Import
3154,29,MB-SK330,1,6560,2024-11-14,China Import
3155,30,MB-SK331,1,6846,2024-11-14,China Import
3156,31,MB-SK332,1,3434,2024-11-14,China Import
3157,32,MB-SK333,1,7128,2024-11-14,China Import
3158,33,MB-SK334,1,3280,2024-11-14,China Import
3159,34,MB-SK335,1,2249,2024-11-14,China Import
3160,35,MB-SK336,1,2776,2024-11-14,China Import
3161,36,MB-SK337,1,2530,2024-11-14,China Import
3162,37,MB-SK338,1,692,2024-11-14,China Import
3163,38,MB-SK339,1,1910,2024-11-14,China Import
3164,39,MB-SK340,1,3135,2024-11-14,China Import
3165,40,MB-SK341,1,3249,2024-11-14,China Import
3166,41,MB-SK342,1,2061,2024-11-14,China Import
3167,42,MB-SK343,1,3718,2024-11-14,China Import
3168,43,MB-SK344,1,2648,2024-11-14,China Import
3169,44,MB-SK345,1,1805,2024-11-14,China Import
3170,45,MB-SK346,1,3352,2024-11-14,China Import
3171,46,MB-SK347,1,2205,2024-11-14,China Import
3172,47,MB-SK348,1,2172,2024-11-14,China Import
3173,48,MB-SK349,1,1111,2024-11-14,China Import
3174,49,MB-SK350,1,1728,2024-11-14,China Import
3175,50,MB-SK351,1,2041,2024-11-14,China Import
3176,51,MB-SK352,1,1253,2024-11-14,China Import
3177,52,MB-SK353,1,3590,2024-11-14,China Import
3178,53,MB-SK354,1,2703,2024-11-14,China Import
3179,54,MB-SK355,1,2439,2024-11-14,China Import
3180,55,MB-SK356,1,1487,2024-11-14,China Import
3181,56,MB-SK357,1,3978,2024-11-14,China Import
3182,57,MB-SK358,1,1423,2024-11-14,China Import
3183,58,MB-SK359,1,1731,2024-11-14,China Import
3184,59,MB-SK360,1,3398,2024-11-14,China Import
3185,60,MB-SK361,1,1091,2024-11-14,China Import
3186,61,MB-SK362,1,3800,2024-11-14,China Import
3187,62,MB-SK363,1,2396,2024-11-14,China Import
3188,63,MB-SK364,1,736,2024-11-14,China Import
3189,64,MB-SK365,1,2803,2024-11-14,China Import
3190,65,MB-SK366,1,2190,2024-11-14,China Import
3191,66,MB-SK367,1,2206,2024-11-14,China Import
3192,67,MB-SK368,1,2782,2024-11-14,China Import
3193,68,MB-SK369,1,2670,2024-11-14,China Import
3194,69,MB-SK370,1,1049,2024-11-14,China Import
3195,70,MB-SK371,1,2090,2024-11-14,China Import
3196,71,MB-SK372,1,1494,2024-11-14,China Import
3197,72,MB-SK373,1,1544,2024-11-14,China Import
3198,73,MB-SK374,1,1332,2024-11-14,China Import
3199,74,MB-SK375,1,1852,2024-11-14,China Import
3200,75,MB-SK376,1,3148,2024-11-14,China Import
3201,76,MB-SK377,1,823,2024-11-14,China Import
3202,77,MB-SK378,1,2342,2024-11-14,China Import
3203,78,MB-SK379,1,3969,2024-11-14,China Import
3204,79,MB-SK380,1,2019,2024-11-14,China Import
3205,80,MB-SK381,1,878,2024-11-14,China Import
3206,81,MB-SK382,1,2693,2024-11-14,China Import
3207,82,MB-SK383,1,3467,2024-11-14,China Import
3208,83,MB-SK384,1,3897,2024-11-14,China Import
3209,84,MB-SK385,1,1280,2024-11-14,China Import
3210,85,MB-SK386,1,711,2024-11-14,China Import
3211,86,MB-SK387,1,1599,2024-11-14,China Import
3212,87,MB-SK388,1,2044,2024-11-14,China Import
3213,88,MB-SK389,1,3259,2024-11-14,China Import
3214,89,MB-SK390,1,2977,2024-11-14,China Import
3215,90,MB-SK391,1,2969,2024-11-14,China Import
3216,91,MB-SK392,1,661,2024-11-14,China Import
3217,92,MB-SK393,1,798,2024-11-14,China Import
3218,93,MB-SK394,1,1270,2024-11-14,China Import
3219,94,MB-SK395,1,3795,2024-11-14,China Import
3220,95,MB-SK396,1,3619,2024-11-14,China Import
3221,96,MB-SK397,1,2906,2024-11-14,China Import
3222,97,MB-SK398,1,3466,2024-11-14,China Import
3223,98,MB-SK399,1,3250,2024-11-14,China Import
3224,99,MB-SK400,1,2789,2024-11-14,China Import
3225,100,MB-SK401,1,1388,2024-11-14,China Import
3226,101,MB-SK402,1,2463,2024-11-14,China Import
3227,102,MB-SK403,1,1355,2024-11-14,China Import
3228,103,MB-SK404,1,1863,2024-11-14,China Import
3229,104,MB-SK405,1,1741,2024-11-14,China Import
3230,105,MB-SK406,1,562,2024-11-14,China Import
3231,106,MB-SK407,1,1367,2024-11-14,China Import
3232,107,MB-SK408,1,1278,2024-11-14,China Import
3233,108,MB-SK409,1,3537,2024-11-14,China Import
3234,109,MB-SK410,1,980,2024-11-14,China Import
3235,110,MB-SK411,1,3559,2024-11-14,China Import
3236,111,MB-SK412,1,10846,2024-11-14,China Import
3237,112,MB-SK413,1,6974,2024-11-14,China Import
3238,113,MB-SK414,1,6350,2024-11-14,China Import
3239,114,MB-SK415,1,9498,2024-11-14,China Import
3240,115,MB-SK416,1,6921,2024-11-14,China Import
3241,116,MB-SK417,1,8269,2024-11-14,China Import
3242,117,MB-SK418,1,7637,2024-11-14,China Import
3243,118,MB-SK419,1,2059,2024-11-14,China Import
3244,119,MB-SK420,1,2409,2024-11-14,China Import
3245,120,MB-SK421,1,2685,2024-11-14,China Import
3246,121,MB-SK422,1,3157,2024-11-14,China Import
3247,122,MB-SK423,1,1971,2024-11-14,China Import
3248,123,MB-SK424,1,1763,2024-11-14,China Import
3249,124,MB-SK425,1,1571,2024-11-14,China Import
3250,125,MB-SK426,1,1973,2024-11-14,China Import
3251,1,MB-SK302,1,6073,2025-01-29,China Import
3252,2,MB-SK303,1,5817,2025-01-29,China Import
3253,3,MB-SK304,1,2807,2025-01-29,China Import
3254,4,MB-SK305,1,7918,2025-01-29,China Import
3255,5,MB-SK306,1,5846,2025-01-29,China Import
3256,6,MB-SK307,1,4623,2025-01-29,China Import
3257,7,MB-SK308,1,3664,2025-01-29,China Import
3258,8,MB-SK309,1,5036,2025-01-29,China Import
3259,9,MB-SK310,1,4563,2025-01-29,China Import
3260,10,MB-SK311,1,5390,2025-01-29,China Import
3261,11,MB-SK312,1,2374,2025-01-29,China Import
3262,12,MB-SK313,1,6608,2025-01-29,China Import
3263,13,MB-SK314,1,3812,2025-01-29,China Import
3264,14,MB-SK315,1,3195,2025-01-29,China Import
3265,15,MB-SK316,1,2132,2025-01-29,China Import
3266,16,MB-SK317,1,4136,2025-01-29,China Import
3267,17,MB-SK318,1,6532,2025-01-29,China Import
3268,18,MB-SK319,1,6784,2025-01-29,China Import
3269,19,MB-SK320,1,6744,2025-01-29,China Import
3270,20,MB-SK321,1,7898,2025-01-29,China Import
3271,21,MB-SK322,1,5420,2025-01-29,China Import
3272,22,MB-SK323,1,4418,2025-01-29,China Import
3273,23,MB-SK324,1,3248,2025-01-29,China Import
3274,24,MB-SK325,1,3607,2025-01-29,China Import
3275,25,MB-SK326,1,4702,2025-01-29,China Import
3276,26,MB-SK327,1,3884,2025-01-29,China Import
3277,27,MB-SK328,1,5111,2025-01-29,China Import
3278,28,MB-SK329,1,6667,2025-01-29,China Import
3279,29,MB-SK330,1,4013,2025-01-29,China Import
3280,30,MB-SK331,1,6090,2025-01-29,China Import
3281,31,MB-SK332,1,6510,2025-01-29,China Import
3282,32,MB-SK333,1,7362,2025-01-29,China Import
3283,33,MB-SK334,1,3305,2025-01-29,China Import
3284,34,MB-SK335,1,1882,2025-01-29,China Import
3285,35,MB-SK336,1,1554,2025-01-29,China Import
3286,36,MB-SK337,1,3626,2025-01-29,China Import
3287,37,MB-SK338,1,3865,2025-01-29,China Import
3288,38,MB-SK339,1,2501,2025-01-29,China Import
3289,39,MB-SK340,1,3463,2025-01-29,China Import
3290,40,MB-SK341,1,3128,2025-01-29,China Import
3291,41,MB-SK342,1,3529,2025-01-29,China Import
3292,42,MB-SK343,1,2509,2025-01-29,China Import
3293,43,MB-SK344,1,2387,2025-01-29,China Import
3294,44,MB-SK345,1,1189,2025-01-29,China Import
3295,45,MB-SK346,1,3501,2025-01-29,China Import
3296,46,MB-SK347,1,3756,2025-01-29,China Import
3297,47,MB-SK348,1,1942,2025-01-29,China Import
3298,48,MB-SK349,1,1193,2025-01-29,China Import
3299,49,MB-SK350,1,1073,2025-01-29,China Import
3300,50,MB-SK351,1,3450,2025-01-29,China Import
3301,51,MB-SK352,1,2738,2025-01-29,China Import
3302,52,MB-SK353,1,2500,2025-01-29,China Import
3303,53,MB-SK354,1,1253,2025-01-29,China Import
3304,54,MB-SK355,1,2720,2025-01-29,China Import
3305,55,MB-SK356,1,3128,2025-01-29,China Import
3306,56,MB-SK357,1,740,2025-01-29,China Import
3307,57,MB-SK358,1,2646,2025-01-29,China Import
3308,58,MB-SK359,1,638,2025-01-29,China Import
3309,59,MB-SK360,1,3936,2025-01-29,China Import
3310,60,MB-SK361,1,3968,2025-01-29,China Import
3311,61,MB-SK362,1,804,2025-01-29,China Import
3312,62,MB-SK363,1,3850,2025-01-29,China Import
3313,63,MB-SK364,1,3237,2025-01-29,China Import
3314,64,MB-SK365,1,698,2025-01-29,China Import
3315,65,MB-SK366,1,3630,2025-01-29,China Import
3316,66,MB-SK367,1,526,2025-01-29,China Import
3317,67,MB-SK368,1,2189,2025-01-29,China Import
3318,68,MB-SK369,1,1063,2025-01-29,China Import
3319,69,MB-SK370,1,3951,2025-01-29,China Import
3320,70,MB-SK371,1,3083,2025-01-29,China Import
3321,71,MB-SK372,1,1447,2025-01-29,China Import
3322,72,MB-SK373,1,778,2025-01-29,China Import
3323,73,MB-SK374,1,3396,2025-01-29,China Import
3324,74,MB-SK375,1,1118,2025-01-29,China Import
3325,75,MB-SK376,1,537,2025-01-29,China Import
3326,76,MB-SK377,1,1395,2025-01-29,China Import
3327,77,MB-SK378,1,2571,2025-01-29,China Import
3328,78,MB-SK379,1,2367,2025-01-29,China Import
3329,79,MB-SK380,1,2028,2025-01-29,China Import
3330,80,MB-SK381,1,747,2025-01-29,China Import
3331,81,MB-SK382,1,3030,2025-01-29,China Import
3332,82,MB-SK383,1,3112,2025-01-29,China Import
3333,83,MB-SK384,1,3231,2025-01-29,China Import
3334,84,MB-SK385,1,3025,2025-01-29,China Import
3335,85,MB-SK386,1,2479,2025-01-29,China Import
3336,86,MB-SK387,1,3200,2025-01-29,China Import
3337,87,MB-SK388,1,2498,2025-01-29,China Import
3338,88,MB-SK389,1,564,2025-01-29,China Import
3339,89,MB-SK390,1,527,2025-01-29,China Import
3340,90,MB-SK391,1,2679,2025-01-29,China Import
3341,91,MB-SK392,1,2759,2025-01-29,China Import
3342,92,MB-SK393,1,2184,2025-01-29,China Import
3343,93,MB-SK394,1,548,2025-01-29,China Import
3344,94,MB-SK395,1,568,2025-01-29,China Import
3345,95,MB-SK396,1,2668,2025-01-29,China Import
3346,96,MB-SK397,1,3458,2025-01-29,China Import
3347,97,MB-SK398,1,1625,2025-01-29,China Import
3348,98,MB-SK399,1,2694,2025-01-29,China Import
3349,99,MB-SK400,1,1674,2025-01-29,China Import
3350,100,MB-SK401,1,570,2025-01-29,China Import
3351,101,MB-SK402,1,2557,2025-01-29,China Import
3352,102,MB-SK403,1,3830,2025-01-29,China Import
3353,103,MB-SK404,1,3358,2025-01-29,China Import
3354,104,MB-SK405,1,3260,2025-01-29,China Import
3355,105,MB-SK406,1,2263,2025-01-29,China Import
3356,106,MB-SK407,1,3802,2025-01-29,China Import
3357,107,MB-SK408,1,1234,2025-01-29,China Import
3358,108,MB-SK409,1,938,2025-01-29,China Import
3359,109,MB-SK410,1,894,2025-01-29,China Import
3360,110,MB-SK411,1,2647,2025-01-29,China Import
3361,111,MB-SK412,1,5439,2025-01-29,China Import
3362,112,MB-SK413,1,6948,2025-01-29,China Import
3363,113,MB-SK414,1,6144,2025-01-29,China Import
3364,114,MB-SK415,1,11625,2025-01-29,China Import
3365,115,MB-SK416,1,7135,2025-01-29,China Import
3366,116,MB-SK417,1,8807,2025-01-29,China Import
3367,117,MB-SK418,1,7379,2025-01-29,China Import
3368,118,MB-SK419,1,3756,2025-01-29,China Import
3369,119,MB-SK420,1,2125,2025-01-29,China Import
3370,120,MB-SK421,1,823,2025-01-29,China Import
3371,121,MB-SK422,1,2028,2025-01-29,China Import
3372,122,MB-SK423,1,2163,2025-01-29,China Import
3373,123,MB-SK424,1,2380,2025-01-29,China Import
3374,124,MB-SK425,1,2814,2025-01-29,China Import
3375,125,MB-SK426,1,1496,2025-01-29,China Import
3376,1,MB-SK302,1,3850,2025-04-21,China Import
3377,2,MB-SK303,1,4457,2025-04-21,China Import
3378,3,MB-SK304,1,7603,2025-04-21,China Import
3379,4,MB-SK305,1,2660,2025-04-21,China Import
3380,5,MB-SK306,1,7355,2025-04-21,China Import
3381,6,MB-SK307,1,7323,2025-04-21,China Import
3382,7,MB-SK308,1,2259,2025-04-21,China Import
3383,8,MB-SK309,1,2765,2025-04-21,China Import
3384,9,MB-SK310,1,5320,2025-04-21,China Import
3385,10,MB-SK311,1,5106,2025-04-21,China Import
3386,11,MB-SK312,1,5089,2025-04-21,China Import
3387,12,MB-SK313,1,6527,2025-04-21,China Import
3388,13,MB-SK314,1,5899,2025-04-21,China Import
3389,14,MB-SK315,1,2459,2025-04-21,China Import
3390,15,MB-SK316,1,7216,2025-04-21,China Import
3391,16,MB-SK317,1,2077,2025-04-21,China Import
3392,17,MB-SK318,1,7757,2025-04-21,China Import
3393,18,MB-SK319,1,3403,2025-04-21,China Import
3394,19,MB-SK320,1,2677,2025-04-21,China Import
3395,20,MB-SK321,1,6094,2025-04-21,China Import
3396,21,MB-SK322,1,5554,2025-04-21,China Import
3397,22,MB-SK323,1,7283,2025-04-21,China Import
3398,23,MB-SK324,1,4713,2025-04-21,China Import
3399,24,MB-SK325,1,6635,2025-04-21,China Import
3400,25,MB-SK326,1,2781,2025-04-21,China Import
3401,26,MB-SK327,1,6326,2025-04-21,China Import
3402,27,MB-SK328,1,2348,2025-04-21,China Import
3403,28,MB-SK329,1,3882,2025-04-21,China Import
3404,29,MB-SK330,1,3731,2025-04-21,China Import
3405,30,MB-SK331,1,7671,2025-04-21,China Import
3406,31,MB-SK332,1,6643,2025-04-21,China Import
3407,32,MB-SK333,1,5895,2025-04-21,China Import
3408,33,MB-SK334,1,1610,2025-04-21,China Import
3409,34,MB-SK335,1,690,2025-04-21,China Import
3410,35,MB-SK336,1,804,2025-04-21,China Import
3411,36,MB-SK337,1,3303,2025-04-21,China Import
3412,37,MB-SK338,1,1648,2025-04-21,China Import
3413,38,MB-SK339,1,2724,2025-04-21,China Import
3414,39,MB-SK340,1,2808,2025-04-21,China Import
3415,40,MB-SK341,1,3195,2025-04-21,China Import
3416,41,MB-SK342,1,634,2025-04-21,China Import
3417,42,MB-SK343,1,1234,2025-04-21,China Import
3418,43,MB-SK344,1,3983,2025-04-21,China Import
3419,44,MB-SK345,1,1788,2025-04-21,China Import
3420,45,MB-SK346,1,564,2025-04-21,China Import
3421,46,MB-SK347,1,1348,2025-04-21,China Import
3422,47,MB-SK348,1,2904,2025-04-21,China Import
3423,48,MB-SK349,1,1090,2025-04-21,China Import
3424,49,MB-SK350,1,3581,2025-04-21,China Import
3425,50,MB-SK351,1,3861,2025-04-21,China Import
3426,51,MB-SK352,1,3419,2025-04-21,China Import
3427,52,MB-SK353,1,3862,2025-04-21,China Import
3428,53,MB-SK354,1,2131,2025-04-21,China Import
3429,54,MB-SK355,1,815,2025-04-21,China Import
3430,55,MB-SK356,1,1725,2025-04-21,China Import
3431,56,MB-SK357,1,1165,2025-04-21,China Import
